time,latitude,longitude,satellites_used
2018-06-12_12:51:03.35,60.07036696,19.97510329,10
2018-06-12_12:51:04.35,60.07036696,19.97510329,10
2018-06-12_12:51:05.35,60.07035517,19.97509716,11
2018-06-12_12:51:06.35,60.07035251,19.97511404,11
2018-06-12_12:51:07.35,60.0703452,19.9751079,11
2018-06-12_12:51:08.35,60.07034072,19.9751079,11
2018-06-12_12:51:09.35,60.07033341,19.97510177,11
2018-06-12_12:51:10.35,60.07033341,19.97510177,11
2018-06-12_12:51:21.470,60.07028808,19.97509411,11
2018-06-12_12:51:22.470,60.07026632,19.97509871,11
2018-06-12_12:51:23.470,60.07026632,19.97509871,11
2018-06-12_12:51:24.470,60.07025453,19.97509258,11
2018-06-12_12:51:25.470,60.07025453,19.97509258,11
2018-06-12_12:51:26.470,60.07024722,19.97508644,11
2018-06-12_12:51:27.471,60.07024456,19.97510332,11
2018-06-12_12:51:28.471,60.07023725,19.97509719,11
2018-06-12_12:51:29.471,60.07023277,19.97509719,11
2018-06-12_12:51:30.471,60.07022546,19.97509105,11
2018-06-12_12:51:31.471,60.07022546,19.97509105,11
2018-06-12_12:51:32.471,60.07021815,19.97508492,11
2018-06-12_12:51:33.471,60.07021367,19.97508492,11
2018-06-12_12:51:34.471,60.07021367,19.97508492,11
2018-06-12_12:51:35.471,60.07020636,19.97507878,11
2018-06-12_12:51:36.471,60.07019923,19.97509566,11
2018-06-12_12:51:43.973,60.07015372,19.97506498,10
2018-06-12_12:51:44.973,60.07014641,19.97505885,10
2018-06-12_12:51:45.973,60.07014193,19.97505885,10
2018-06-12_12:51:46.973,60.07014193,19.97505885,10
2018-06-12_12:51:47.973,60.07012748,19.97506959,10
2018-06-12_12:51:48.973,60.07012748,19.97506959,10
2018-06-12_12:51:49.973,60.07012748,19.97506959,11
2018-06-12_12:51:50.973,60.07011569,19.97506346,11
2018-06-12_12:51:51.973,60.07011122,19.97506346,11
2018-06-12_12:51:52.973,60.07009943,19.97505732,11
2018-06-12_12:51:53.973,60.07009943,19.97505732,11
2018-06-12_12:51:54.973,60.07009495,19.97505732,11
2018-06-12_12:51:55.973,60.07008498,19.97506807,11
2018-06-12_12:51:56.974,60.0700805,19.97506807,11
2018-06-12_12:51:57.974,60.0700805,19.97506807,11
2018-06-12_12:51:58.974,60.07007319,19.97506193,11
2018-06-12_12:51:59.974,60.07007319,19.97506193,11
2018-06-12_12:52:00.974,60.0700614,19.9750558,11
2018-06-12_12:52:01.974,60.0700614,19.9750558,10
2018-06-12_12:52:02.974,60.07004962,19.97504966,10
2018-06-12_12:52:03.974,60.07004678,19.97504353,10
2018-06-12_12:52:10.116,60.07001306,19.97501899,11
2018-06-12_12:52:19.688,60.06996755,19.97498831,11
2018-06-12_12:52:20.688,60.06992935,19.97496377,11
2018-06-12_12:52:21.688,60.0699267,19.97498065,11
2018-06-12_12:52:22.688,60.0699267,19.97498065,11
2018-06-12_12:52:23.688,60.0699076,19.97496838,10
2018-06-12_12:52:24.688,60.06990494,19.97498526,10
2018-06-12_12:52:25.688,60.06990494,19.97498526,10
2018-06-12_12:52:26.689,60.06989763,19.97497913,11
2018-06-12_12:52:27.689,60.06989049,19.974996,11
2018-06-12_12:52:28.689,60.06989049,19.974996,11
2018-06-12_12:52:29.689,60.06988053,19.97500675,11
2018-06-12_12:52:30.689,60.06988053,19.97500675,11
2018-06-12_12:52:31.689,60.06988053,19.97500675,11
2018-06-12_12:52:32.689,60.06987073,19.9750405,11
2018-06-12_12:52:33.689,60.06987073,19.9750405,11
2018-06-12_12:52:34.689,60.06987073,19.9750405,11
2018-06-12_12:52:43.966,60.06983405,19.97513564,9
2018-06-12_12:52:44.966,60.06981876,19.97518014,10
2018-06-12_12:52:45.966,60.06981163,19.97519702,10
2018-06-12_12:52:46.966,60.06981163,19.97519702,11
2018-06-12_12:52:47.966,60.06980166,19.97520776,11
2018-06-12_12:52:48.967,60.06979452,19.97522464,11
2018-06-12_12:53:01.655,60.06979187,19.97524152,10
2018-06-12_12:53:02.655,60.0697017,19.97535662,9
2018-06-12_12:53:03.655,60.0697017,19.97535662,9
2018-06-12_12:53:04.655,60.0697017,19.97535662,9
2018-06-12_12:53:05.655,60.06967015,19.97539498,9
2018-06-12_12:53:06.655,60.06966749,19.97541186,9
2018-06-12_12:53:07.655,60.06966749,19.97541186,9
2018-06-12_12:53:08.655,60.06965039,19.97543948,9
2018-06-12_12:53:09.656,60.06964308,19.97543335,9
2018-06-12_12:53:10.656,60.06964308,19.97543335,9
2018-06-12_12:53:11.656,60.06963328,19.9754671,9
2018-06-12_12:53:12.656,60.06961884,19.97547785,9
2018-06-12_12:53:13.656,60.06961884,19.97547785,9
2018-06-12_12:53:14.656,60.06960887,19.97548859,10
2018-06-12_12:53:15.656,60.06960173,19.97550547,10
2018-06-12_12:53:16.656,60.06960173,19.97550547,10
2018-06-12_12:53:17.656,60.06958911,19.97553309,10
2018-06-12_12:53:18.656,60.06958197,19.97554997,10
2018-06-12_12:53:19.656,60.06958197,19.97554997,10
2018-06-12_12:53:20.656,60.06956487,19.97557759,10
2018-06-12_12:53:21.656,60.06956487,19.97557759,10
2018-06-12_12:53:22.656,60.06956487,19.97557759,10
2018-06-12_12:53:23.656,60.06954777,19.97560521,10
2018-06-12_12:53:24.657,60.0695378,19.97561596,10
2018-06-12_12:53:25.657,60.0695378,19.97561596,10
2018-06-12_12:53:26.657,60.06952069,19.97564358,10
2018-06-12_12:53:38.898,60.06948649,19.97569882,11
2018-06-12_12:53:39.898,60.06942073,19.97579243,11
2018-06-12_12:53:41.705,60.06942073,19.97579243,11
2018-06-12_12:53:42.705,60.06939831,19.97585381,10
2018-06-12_12:53:43.705,60.06939831,19.97585381,10
2018-06-12_12:53:44.705,60.06938387,19.97586455,10
2018-06-12_12:53:54.756,60.06935697,19.97592593,11
2018-06-12_12:53:55.756,60.0693128,19.97599191,10
2018-06-12_12:53:56.756,60.06929303,19.97603641,10
2018-06-12_12:53:57.756,60.06929038,19.97605329,10
2018-06-12_12:53:58.756,60.06929038,19.97605329,10
2018-06-12_12:53:59.756,60.06927327,19.97608091,10
2018-06-12_12:54:00.756,60.06926331,19.97609166,10
2018-06-12_12:54:01.756,60.06926331,19.97609166,10
2018-06-12_12:54:02.756,60.06925351,19.97612541,10
2018-06-12_12:54:03.756,60.06924354,19.97613615,10
2018-06-12_12:54:04.756,60.06924354,19.97613615,10
2018-06-12_12:54:05.756,60.06923109,19.97618679,11
2018-06-12_12:54:06.757,60.06922113,19.97619753,11
2018-06-12_12:54:07.757,60.06922113,19.97619753,11
2018-06-12_12:54:08.757,60.06921133,19.97623129,11
2018-06-12_12:54:09.757,60.06919689,19.97624203,11
2018-06-12_12:54:22.805,60.06915737,19.97633103,11
2018-06-12_12:54:23.805,60.0691034,19.97643077,11
2018-06-12_12:54:24.805,60.06910074,19.97644765,11
2018-06-12_12:54:25.805,60.06910074,19.97644765,11
2018-06-12_12:54:26.805,60.06908364,19.97647527,11
2018-06-12_12:54:27.805,60.06908098,19.97649215,11
2018-06-12_12:54:28.805,60.06908098,19.97649215,11
2018-06-12_12:54:29.805,60.06906387,19.97651977,11
2018-06-12_12:54:30.805,60.06905656,19.97651363,11
2018-06-12_12:54:31.805,60.06905656,19.97651363,11
2018-06-12_12:54:32.806,60.06904212,19.97652438,11
2018-06-12_12:54:33.806,60.06904212,19.97652438,11
2018-06-12_12:54:34.806,60.06904212,19.97652438,11
2018-06-12_12:54:35.806,60.06900857,19.97652285,11
2018-06-12_12:54:36.806,60.06900857,19.97652285,11
2018-06-12_12:54:37.806,60.06900857,19.97652285,11
2018-06-12_12:54:38.806,60.06899678,19.97651671,11
2018-06-12_12:54:39.806,60.068985,19.97651058,11
2018-06-12_12:54:40.806,60.068985,19.97651058,11
2018-06-12_12:54:41.806,60.068985,19.97651058,11
2018-06-12_12:54:42.806,60.0689659,19.97649831,11
2018-06-12_12:54:43.806,60.0689659,19.97649831,11
2018-06-12_12:54:44.806,60.06896124,19.97647529,11
2018-06-12_12:54:45.807,60.06894945,19.97646916,11
2018-06-12_12:54:46.807,60.06894945,19.97646916,11
2018-06-12_12:54:47.807,60.06893766,19.97646302,11
2018-06-12_12:54:48.807,60.06893035,19.97645689,11
2018-06-12_12:54:49.807,60.06893035,19.97645689,11
2018-06-12_12:54:50.807,60.06891857,19.97645075,11
2018-06-12_12:54:51.807,60.06891126,19.97644462,11
2018-06-12_12:54:52.807,60.06891126,19.97644462,11
2018-06-12_12:54:53.807,60.06889947,19.97643848,10
2018-06-12_12:54:54.807,60.06888768,19.97643235,10
2018-06-12_12:54:55.807,60.06888768,19.97643235,10
2018-06-12_12:54:56.807,60.06886858,19.97642008,10
2018-06-12_12:54:57.807,60.06886127,19.97641394,10
2018-06-12_12:55:10.338,60.06879218,19.97637099,10
2018-06-12_12:55:11.338,60.06876577,19.97635259,10
2018-06-12_12:55:12.338,60.06876577,19.97635259,10
2018-06-12_12:55:13.338,60.06873488,19.97633418,10
2018-06-12_12:55:14.338,60.06872757,19.97632805,10
2018-06-12_12:55:15.338,60.06872026,19.97632191,10
2018-06-12_12:55:16.338,60.06870847,19.97631578,10
2018-06-12_12:55:17.338,60.06870116,19.97630964,10
2018-06-12_12:55:18.338,60.06868937,19.97630351,10
2018-06-12_12:55:19.338,60.06868937,19.97630351,10
2018-06-12_12:55:20.338,60.06867759,19.97629737,10
2018-06-12_12:55:21.339,60.06867028,19.97629124,10
2018-06-12_12:55:24.922,60.06867028,19.97629124,10
2018-06-12_12:55:25.922,60.06863473,19.97624982,10
2018-06-12_12:55:26.922,60.06862295,19.97624368,10
2018-06-12_12:55:27.923,60.06861116,19.97623755,10
2018-06-12_12:55:28.923,60.06861116,19.97623755,10
2018-06-12_12:55:29.923,60.06859653,19.97622528,10
2018-06-12_12:55:30.923,60.06858475,19.97621914,10
2018-06-12_12:55:31.923,60.06858475,19.97621914,10
2018-06-12_12:55:32.923,60.0685703,19.97622989,10
2018-06-12_12:55:33.923,60.0685703,19.97622989,10
2018-06-12_12:55:34.923,60.0685703,19.97622989,10
2018-06-12_12:55:35.923,60.06855585,19.97624063,10
2018-06-12_12:55:37.684,60.06855585,19.97624063,10
2018-06-12_12:55:38.684,60.06853875,19.97626825,10
2018-06-12_12:55:39.684,60.06852878,19.97627899,10
2018-06-12_12:55:40.684,60.06852878,19.97627899,10
2018-06-12_12:55:41.684,60.06852165,19.97629587,9
2018-06-12_12:55:42.684,60.06852165,19.97629587,9
2018-06-12_12:55:43.684,60.06852165,19.97629587,9
2018-06-12_12:55:54.769,60.06851633,19.97632963,9
2018-06-12_12:55:55.769,60.06846236,19.97642937,9
2018-06-12_12:55:56.769,60.06845523,19.97644624,10
2018-06-12_12:55:57.769,60.06844526,19.97645698,10
2018-06-12_12:55:58.769,60.06844526,19.97645698,10
2018-06-12_12:55:59.769,60.06843812,19.97647386,9
2018-06-12_12:56:00.769,60.06842816,19.9764846,9
2018-06-12_12:56:01.769,60.06842816,19.9764846,9
2018-06-12_12:56:02.770,60.06841105,19.97651223,9
2018-06-12_12:56:03.770,60.06841105,19.97651223,9
2018-06-12_12:56:04.770,60.06841105,19.97651223,9
2018-06-12_12:56:05.770,60.06840392,19.9765291,10
2018-06-12_12:56:06.770,60.06838681,19.97655672,10
2018-06-12_12:56:07.770,60.06838681,19.97655672,10
2018-06-12_12:56:08.770,60.06837685,19.97656747,9
2018-06-12_12:56:09.770,60.06836971,19.97658434,9
2018-06-12_12:56:19.922,60.06833285,19.97665646,9
2018-06-12_12:56:20.922,60.06829332,19.97674546,9
2018-06-12_12:56:21.922,60.06828335,19.9767562,9
2018-06-12_12:56:22.922,60.06828335,19.9767562,9
2018-06-12_12:56:23.922,60.06827356,19.97678995,9
2018-06-12_12:56:24.922,60.06826359,19.9768007,9
2018-06-12_12:56:25.922,60.06826359,19.9768007,9
2018-06-12_12:56:26.922,60.06825828,19.97683445,9
2018-06-12_12:56:27.922,60.06824649,19.97682832,9
2018-06-12_12:56:28.922,60.06824649,19.97682832,9
2018-06-12_12:56:29.922,60.06824117,19.97686207,9
2018-06-12_12:56:36.623,60.06821428,19.97692345,8
2018-06-12_12:56:37.623,60.06819452,19.97696794,8
2018-06-12_12:56:38.623,60.06818654,19.97701858,9
2018-06-12_12:56:39.623,60.06817941,19.97703545,9
2018-06-12_12:56:40.623,60.06817941,19.97703545,9
2018-06-12_12:56:41.623,60.06816678,19.97706307,9
2018-06-12_12:56:42.623,60.06815965,19.97707995,9
2018-06-12_12:56:43.623,60.06815965,19.97707995,9
2018-06-12_12:56:44.623,60.06814702,19.97710757,9
2018-06-12_12:56:45.623,60.06813989,19.97712445,9
2018-06-12_12:56:46.623,60.06813989,19.97712445,9
2018-06-12_12:56:47.623,60.06813009,19.9771582,9
2018-06-12_12:56:48.623,60.06812013,19.97716895,9
2018-06-12_12:56:49.623,60.06812013,19.97716895,9
2018-06-12_12:56:50.624,60.06811033,19.9772027,10
2018-06-12_12:56:51.624,60.06810767,19.97721958,10
2018-06-12_12:56:52.624,60.06810767,19.97721958,10
2018-06-12_12:56:54.642,60.06810767,19.97721958,10
2018-06-12_12:56:55.642,60.06808791,19.97726408,9
2018-06-12_12:56:56.642,60.06807081,19.9772917,8
2018-06-12_12:56:57.642,60.06806815,19.97730857,8
2018-06-12_12:56:58.642,60.06806815,19.97730857,8
2018-06-12_12:56:59.642,60.06805105,19.97733619,9
2018-06-12_12:57:00.642,60.06804839,19.97735307,9
2018-06-12_12:57:01.642,60.06804839,19.97735307,9
2018-06-12_12:57:02.642,60.06803129,19.97738069,9
2018-06-12_12:57:03.642,60.06803129,19.97738069,9
2018-06-12_12:57:07.48,60.06803129,19.97738069,9
2018-06-12_12:57:08.48,60.06800173,19.97745894,8
2018-06-12_12:57:09.48,60.06799907,19.97747582,8
2018-06-12_12:57:10.48,60.06798463,19.97748656,8
2018-06-12_12:57:11.48,60.06798197,19.97750344,9
2018-06-12_12:57:12.48,60.06797931,19.97752031,9
2018-06-12_12:57:13.48,60.06796487,19.97753106,9
2018-06-12_12:57:14.48,60.06796221,19.97754793,9
2018-06-12_12:57:15.48,60.06795042,19.9775418,9
2018-06-12_12:57:16.48,60.06794045,19.97755254,9
2018-06-12_12:57:17.48,60.06792866,19.9775464,10
2018-06-12_12:57:18.48,60.06792866,19.9775464,10
2018-06-12_12:57:19.48,60.06792135,19.97754027,10
2018-06-12_12:57:20.48,60.06790956,19.97753413,10
2018-06-12_12:57:21.49,60.06790956,19.97753413,10
2018-06-12_12:57:22.49,60.06790491,19.97751112,10
2018-06-12_12:57:23.49,60.06789312,19.97750499,10
2018-06-12_12:57:24.49,60.06789312,19.97750499,10
2018-06-12_12:57:25.49,60.06788133,19.97749885,10
2018-06-12_12:57:26.49,60.06787402,19.97749272,10
2018-06-12_12:57:27.49,60.06787402,19.97749272,10
2018-06-12_12:57:28.49,60.06786223,19.97748658,10
2018-06-12_12:57:29.49,60.06785492,19.97748045,10
2018-06-12_12:57:30.49,60.06785044,19.97748045,10
2018-06-12_12:57:31.49,60.06784313,19.97747431,10
2018-06-12_12:57:33.299,60.06784313,19.97747431,10
2018-06-12_12:57:34.299,60.06782404,19.97746204,10
2018-06-12_12:57:35.299,60.0678149,19.97743903,11
2018-06-12_12:57:36.299,60.06780759,19.97743289,11
2018-06-12_12:57:37.299,60.06779581,19.97742676,11
2018-06-12_12:57:38.299,60.06779581,19.97742676,10
2018-06-12_12:57:39.300,60.0677885,19.97742062,10
2018-06-12_12:57:40.300,60.06777671,19.97741449,10
2018-06-12_12:57:41.300,60.0677694,19.97740835,10
2018-06-12_12:57:42.300,60.0677694,19.97740835,10
2018-06-12_12:57:43.300,60.06776208,19.97740222,10
2018-06-12_12:57:44.300,60.06775295,19.9773792,9
2018-06-12_12:57:45.300,60.06775295,19.9773792,9
2018-06-12_12:57:46.300,60.06774564,19.97737307,9
2018-06-12_12:57:47.300,60.06774564,19.97737307,9
2018-06-12_12:57:48.300,60.06773386,19.97736693,10
2018-06-12_12:57:49.300,60.06772654,19.9773608,10
2018-06-12_12:57:50.300,60.06771941,19.97737767,10
2018-06-12_12:57:51.300,60.0677121,19.97737154,10
2018-06-12_12:57:52.300,60.06770762,19.97737154,10
2018-06-12_12:57:53.301,60.06770031,19.9773654,11
2018-06-12_12:57:54.301,60.06769765,19.97738228,11
2018-06-12_12:57:55.301,60.06768586,19.97737615,11
2018-06-12_12:57:56.301,60.06768321,19.97739302,10
2018-06-12_12:58:04.303,60.06763987,19.97742525,9
2018-06-12_12:58:05.303,60.06761545,19.97744673,10
2018-06-12_12:58:06.303,60.06761097,19.97744673,10
2018-06-12_12:58:07.303,60.06760101,19.97745747,10
2018-06-12_12:58:08.303,60.06759387,19.97747435,10
2018-06-12_12:58:09.303,60.06758656,19.97746822,10
2018-06-12_12:58:10.303,60.0675839,19.97748509,10
2018-06-12_12:58:11.303,60.06756945,19.97749583,10
2018-06-12_12:58:12.303,60.0675668,19.97751271,10
2018-06-12_12:58:13.303,60.06755501,19.97750658,10
2018-06-12_12:58:14.303,60.06755235,19.97752345,10
2018-06-12_12:58:15.303,60.06753791,19.9775342,10
2018-06-12_12:58:16.303,60.06753791,19.9775342,10
2018-06-12_12:58:17.303,60.06752794,19.97754494,10
2018-06-12_12:58:18.303,60.0675208,19.97756182,10
2018-06-12_12:58:19.303,60.06751814,19.97757869,10
2018-06-12_12:58:20.304,60.06750635,19.97757256,10
2018-06-12_12:58:21.304,60.0675037,19.97758943,10
2018-06-12_12:58:22.304,60.06748925,19.97760017,10
2018-06-12_12:58:23.304,60.06748659,19.97761705,11
2018-06-12_12:58:24.304,60.06747215,19.97762779,11
2018-06-12_12:58:25.304,60.06746949,19.97764467,11
2018-06-12_12:58:26.304,60.06745504,19.97765541,11
2018-06-12_12:58:27.304,60.06745239,19.97767229,11
2018-06-12_12:58:28.304,60.06743794,19.97768303,11
2018-06-12_12:58:29.304,60.06743528,19.97769991,11
2018-06-12_12:58:30.304,60.06742084,19.97771065,11
2018-06-12_12:58:31.304,60.06741818,19.97772753,11
2018-06-12_12:58:32.304,60.06740373,19.97773827,11
2018-06-12_12:58:33.304,60.06739376,19.97774901,11
2018-06-12_12:58:34.305,60.06739111,19.97776589,11
2018-06-12_12:58:40.308,60.06734511,19.97781499,11
2018-06-12_12:58:41.308,60.06732801,19.97784261,11
2018-06-12_12:58:42.308,60.06731356,19.97785335,11
2018-06-12_12:58:43.308,60.06730359,19.97786409,11
2018-06-12_12:58:44.308,60.06729911,19.97786409,9
2018-06-12_12:58:45.308,60.06728914,19.97787483,9
2018-06-12_12:58:46.308,60.0672747,19.97788558,9
2018-06-12_12:58:47.308,60.06726756,19.97790245,10
2018-06-12_12:58:48.308,60.06726025,19.97789632,10
2018-06-12_12:58:49.309,60.06724581,19.97790706,10
2018-06-12_12:58:50.309,60.06724315,19.97792394,10
2018-06-12_12:58:51.309,60.0672287,19.97793468,10
2018-06-12_12:58:52.309,60.06722139,19.97792854,10
2018-06-12_12:58:53.309,60.06721426,19.97794542,10
2018-06-12_12:58:54.309,60.06719981,19.97795616,10
2018-06-12_12:58:55.309,60.06718984,19.9779669,10
2018-06-12_12:58:56.309,60.06717805,19.97796077,10
2018-06-12_12:58:57.309,60.06717539,19.97797764,10
2018-06-12_12:58:58.309,60.06716095,19.97798838,10
2018-06-12_12:58:59.309,60.06715829,19.97800526,10
2018-06-12_12:59:00.309,60.0671465,19.97799913,10
2018-06-12_12:59:01.309,60.06713653,19.97800987,10
2018-06-12_12:59:02.309,60.06713206,19.97800987,11
2018-06-12_12:59:03.309,60.06712209,19.97802061,11
2018-06-12_12:59:04.310,60.0671103,19.97801447,11
2018-06-12_12:59:05.310,60.06710299,19.97800834,9
2018-06-12_12:59:06.310,60.06709568,19.9780022,9
2018-06-12_12:59:07.542,60.06709568,19.9780022,9
2018-06-12_12:59:08.542,60.06707924,19.97797306,10
2018-06-12_12:59:09.542,60.06708189,19.97795618,10
2018-06-12_12:59:10.543,60.06708189,19.97795618,10
2018-06-12_12:59:11.543,60.06706279,19.97794391,11
2018-06-12_12:59:12.543,60.06706279,19.97794391,11
2018-06-12_12:59:13.543,60.06706279,19.97794391,11
2018-06-12_12:59:14.543,60.06705083,19.97791476,11
2018-06-12_12:59:15.543,60.06704635,19.97791476,11
2018-06-12_12:59:16.543,60.06704635,19.97791476,11
2018-06-12_12:59:17.543,60.06703904,19.97790863,11
2018-06-12_12:59:18.543,60.0670246,19.97791937,11
2018-06-12_12:59:19.543,60.0670246,19.97791937,11
2018-06-12_12:59:20.543,60.06701729,19.97791323,11
2018-06-12_12:59:21.543,60.06701015,19.97793011,11
2018-06-12_12:59:22.543,60.06701015,19.97793011,11
2018-06-12_12:59:23.543,60.06699553,19.97791784,11
2018-06-12_12:59:24.543,60.06699287,19.97793471,11
2018-06-12_12:59:25.544,60.06699287,19.97793471,11
2018-06-12_12:59:26.544,60.06698108,19.97792858,11
2018-06-12_12:59:27.544,60.06698108,19.97792858,11
2018-06-12_12:59:28.544,60.06698108,19.97792858,11
2018-06-12_12:59:29.544,60.06697112,19.97793932,11
2018-06-12_12:59:30.544,60.06695933,19.97793319,11
2018-06-12_12:59:38.778,60.06693757,19.97793779,11
2018-06-12_12:59:39.778,60.06692312,19.97794853,10
2018-06-12_12:59:40.778,60.06692312,19.97794853,10
2018-06-12_12:59:41.778,60.06691134,19.9779424,9
2018-06-12_12:59:42.778,60.06690868,19.97795927,9
2018-06-12_12:59:43.778,60.06690868,19.97795927,9
2018-06-12_12:59:44.778,60.06689689,19.97795314,10
2018-06-12_12:59:45.778,60.06689423,19.97797002,10
2018-06-12_12:59:46.778,60.06689423,19.97797002,10
2018-06-12_12:59:47.778,60.06688692,19.97796388,11
2018-06-12_12:59:48.778,60.06687978,19.97798076,11
2018-06-12_12:59:49.778,60.06687978,19.97798076,11
2018-06-12_12:59:50.778,60.06686982,19.9779915,9
2018-06-12_12:59:51.779,60.06686534,19.9779915,9
2018-06-12_12:59:52.779,60.06686534,19.9779915,9
2018-06-12_12:59:53.779,60.06685537,19.97800224,10
2018-06-12_12:59:54.779,60.06684358,19.97799611,10
2018-06-12_12:59:55.779,60.06684358,19.97799611,10
2018-06-12_12:59:56.779,60.06683827,19.97802986,10
2018-06-12_12:59:57.779,60.06682648,19.97802372,10
2018-06-12_12:59:58.779,60.06682648,19.97802372,10
2018-06-12_12:59:59.779,60.06680937,19.97805134,10
2018-06-12_13:00:00.779,60.06680937,19.97805134,10
2018-06-12_13:00:01.779,60.06680937,19.97805134,10
2018-06-12_13:00:02.779,60.06679227,19.97807896,10
2018-06-12_13:00:03.779,60.0667823,19.9780897,10
2018-06-12_13:00:04.779,60.0667823,19.9780897,10
2018-06-12_13:00:05.779,60.06676786,19.97810044,9
2018-06-12_13:00:06.780,60.0667652,19.97811732,9
2018-06-12_13:00:07.780,60.0667652,19.97811732,9
2018-06-12_13:00:08.780,60.06675075,19.97812806,10
2018-06-12_13:00:15.281,60.06671455,19.97814341,10
2018-06-12_13:00:16.281,60.06668814,19.978125,10
2018-06-12_13:00:17.281,60.06668814,19.978125,10
2018-06-12_13:00:18.281,60.06667635,19.97811887,10
2018-06-12_13:00:19.282,60.06666904,19.97811273,10
2018-06-12_13:00:20.282,60.06666173,19.9781066,10
2018-06-12_13:00:21.282,60.06665459,19.97812347,10
2018-06-12_13:00:22.282,60.06664728,19.97811734,10
2018-06-12_13:00:23.282,60.06664463,19.97813422,10
2018-06-12_13:00:24.282,60.06663284,19.97812808,10
